sys_RespNum,Nation,State,REGION,Distance_Coast,Livelihood_ocean,Familiarity_aquaculture,Opinion_aquaculture,Familiarity_seaweed,Opinion_seaweed,Seaweed_harm_good,Opinion_seaweed_post,MXD_I,MXD_II,MXD_III,MXD_IV,MXD_V,MXD_VI,MXD_VII,MXD_VIII,MXD_IX,MXD_X,Strongestest_M3,Weakest_M3,Harm_good_post,Support_seaweed_expansion,Scientists,NGO,Aquarium_museum,Government,Chefs,Fishermen,Seafood_farmer,Grocer,AGE,Native,Asian,Black,Hispanic,Middle_Eastern,Native_Hawaiian,White,Multiracial,Other_1,No_Answer,Voting_status,Homeowner,Marital_status,Education,Gender,RaceME,AgeBreaks,Effect,Livelihood_factor,Race_factor,Education_factor,Gender_factor,Vote_factor,Homeowner_factor,Region_factor,Age_factor,Message_1,Message_2,Message_3,Message_4,Message_5,Message_6,Message_7,Message_8,Message_9,Message_10
159,1,4,4,4,2,3,2,3,3,1,1,19.11485844,18.99598932,18.38397584,2.78152854,16.39850635,0.65078964,0.33017731,7.57837122,8.72497056,7.04083278,1,4,1,1,5,3,5,5,3,5,5,3,62,0,0,0,0,0,0,7,0,0,0,1,2,2,2,2,6,5,2,No,White,High school graduate,Female,Yes,No,New England,60 to 69,10,9,8,3,7,2,1,5,6,4
160,1,2,3,4,2,3,3,3,3,3,3,9.75846446,10.44149584,14.55654996,6.51676001,3.45348125,0.84259198,25.10388493,6.53652101,20.85302113,1.93722943,1,2,1,3,5,3,5,2,3,5,3,1,67,0,0,0,0,0,0,7,0,0,0,1,1,5,4,2,6,5,0,No,White,Vocational training/2-year college,Female,Yes,Yes,California,60 to 69,6,7,8,4,3,1,10,5,9,2
164,1,1,1,4,2,2,3,3,3,1,1,21.85534147,12.78808452,20.58822779,4.78189343,5.36548835,0.43522413,0.3768273,15.96980537,7.60120106,10.23790657,1,4,1,2,4,3,5,4,6,4,3,3,68,0,0,0,0,0,0,7,0,0,0,1,1,3,6,1,6,5,2,No,White,"Some postgraduate work, no degree",Male,Yes,Yes,Alaska/British Columbia,60 to 69,10,7,9,3,4,2,1,8,5,6
166,1,2,3,3,2,2,4,3,3,2,2,11.43985509,7.40698169,4.00764613,15.0837049,11.20675657,4.54794144,7.95043894,8.74148567,16.80012785,12.81506172,2,3,1,5,3,3,3,3,3,3,3,3,20,1,0,3,4,0,0,0,0,0,0,1,1,1,2,2,1,1,1,No,American Indian and Alaska Native,High school graduate,Female,Yes,Yes,California,18 to 29,7,3,1,9,6,2,4,5,10,8
167,1,2,3,3,2,3,2,3,3,2,2,6.47158487,18.79792707,10.16465962,8.53176465,16.14245058,2.37851863,6.34837861,16.75050048,6.86065367,7.55356182,3,4,2,2,5,4,4,3,5,5,5,4,21,1,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,1,1,No,American Indian and Alaska Native,"Some college, no degree",Female,Yes,Yes,California,18 to 29,3,10,7,6,8,1,2,9,4,5
170,1,9,2,2,2,1,1,1,1,2,1,20.03554515,12.42247789,11.96077387,2.96532121,8.94764186,1.83355409,16.66477688,2.93129673,14.91664886,7.32196346,1,1,1,1,5,5,5,5,5,5,5,5,25,0,0,3,0,0,0,0,0,0,0,1,2,1,2,2,3,1,0,No,Black,High school graduate,Female,Yes,No,Pacific Northwest,18 to 29,10,7,6,3,5,1,9,2,8,4
171,1,2,3,4,2,3,2,4,7,1,2,13.53501523,18.87851463,23.93521429,1.84320763,10.02558053,0.51326412,4.18759264,8.59758665,7.90890349,10.5751208,1,3,1,2,5,4,3,4,4,4,3,4,77,0,0,0,0,0,0,7,0,0,0,1,2,2,7,1,6,6,5,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,No,California,70+,8,9,10,2,6,1,3,5,4,7
172,1,2,3,4,2,3,6,4,7,2,5,20.80970164,20.23418006,12.47538082,5.58003056,12.82328302,0.40585749,0.60644306,13.07689678,4.8886907,9.09953586,1,5,2,4,5,4,4,3,1,1,1,1,65,0,0,0,0,0,0,7,0,0,0,1,1,2,4,1,6,5,2,No,White,Vocational training/2-year college,Male,Yes,Yes,California,60 to 69,10,9,6,4,7,1,2,8,3,5
173,1,2,3,2,2,2,7,3,3,3,1,11.44198095,13.81801816,10.71664191,13.7856024,9.38032288,2.57950977,11.98848803,9.51229637,10.31581468,6.46132485,1,2,1,1,4,4,4,3,4,4,4,3,65,0,0,0,0,0,0,7,0,0,0,1,1,1,4,1,6,5,2,No,White,Vocational training/2-year college,Male,Yes,Yes,California,60 to 69,7,10,6,9,3,1,8,4,5,2
177,1,2,3,3,2,2,4,2,2,1,1,15.09097549,9.1909535,2.56462202,14.1155653,20.3989387,0.83505718,1.64030667,4.0846169,12.22551082,19.85345343,2,5,1,1,4,3,3,3,4,4,5,4,82,0,0,0,0,0,0,7,0,0,0,1,2,3,6,1,6,6,1,No,White,"Some postgraduate work, no degree",Male,Yes,No,California,70+,8,5,3,7,10,1,2,4,6,9
183,1,2,3,3,2,3,4,4,7,1,1,12.90728059,10.94076539,7.33461733,16.89008611,4.63241052,1.06993559,23.6754637,4.83532604,10.4004299,7.31368483,1,4,1,1,5,3,4,4,2,3,3,3,77,0,0,0,0,0,0,7,0,0,0,1,1,1,7,2,6,6,6,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,California,70+,8,7,5,9,2,1,10,3,6,4
186,1,2,3,3,2,2,3,2,2,1,1,10.55735965,22.92555334,17.75148032,2.42682246,12.92129571,0.71032627,1.63964337,6.58626265,14.91506765,9.56618858,1,2,1,1,4,4,5,4,4,3,3,3,65,0,2,0,0,0,0,0,0,0,0,1,1,2,8,2,2,5,1,No,Asian,Doctoral/Law Degree,Female,Yes,Yes,California,60 to 69,6,10,9,3,7,1,2,4,8,5
190,1,3,4,4,2,3,2,4,7,1,1,18.50884257,11.4297618,5.73269016,7.33580879,25.98973003,1.13483723,0.66923418,6.28911024,3.79816951,19.1118155,1,3,1,1,4,3,4,4,3,3,3,3,71,0,2,0,0,0,0,0,0,0,0,1,1,2,5,2,2,6,6,No,Asian,4-year college/bachelor's degree,Female,Yes,Yes,New England,70+,8,7,4,6,10,2,1,5,3,9
191,1,7,2,4,2,2,4,2,2,1,2,21.91091806,9.90606009,23.29924042,4.74900409,8.87994562,1.60725716,3.28328469,16.60972466,3.87357544,5.88098977,1,2,1,2,4,4,4,2,6,2,1,1,65,0,0,0,0,0,0,7,0,0,0,1,1,5,3,2,6,5,0,No,White,"Some college, no degree",Female,Yes,Yes,Pacific Northwest,60 to 69,9,7,10,4,6,1,2,8,3,5
193,1,9,2,4,2,3,3,4,7,1,3,21.50316836,12.52215773,18.28403103,9.92166216,2.25276595,0.38899623,4.58294572,4.67475585,24.43064369,1.43887328,1,3,1,2,4,3,3,4,3,3,3,3,79,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,6,4,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Pacific Northwest,70+,9,7,8,6,3,1,4,5,10,2
194,1,4,4,4,1,1,1,1,1,1,1,15.36233829,5.75143497,8.43214196,17.87567885,8.47725956,2.61756113,20.07696801,9.18121706,7.06387958,5.1615206,1,1,1,1,5,4,4,4,5,5,5,5,51,0,0,0,0,0,0,7,0,0,0,1,2,3,3,2,6,4,0,Yes,White,"Some college, no degree",Female,Yes,No,New England,50 to 59,8,3,5,9,6,1,10,7,4,2
195,1,7,2,1,2,2,2,4,7,3,2,15.447186,10.8948435,6.30422518,14.55547307,24.77173297,4.93979181,0.51310032,6.65238436,1.41411465,14.50714815,2,3,3,2,4,3,3,1,3,4,4,3,50,0,0,0,0,0,0,7,0,0,0,1,2,1,3,1,6,4,5,No,White,"Some college, no degree",Male,Yes,No,Pacific Northwest,50 to 59,9,6,4,8,10,3,1,5,2,7
196,1,4,4,2,2,2,1,3,2,1,1,19.39267302,13.52901239,21.82310385,10.06024681,7.20989126,0.48696625,0.36841846,4.34700964,17.57633294,5.20634538,1,3,1,1,4,3,2,2,3,4,4,3,75,0,0,0,0,0,0,7,0,0,0,1,1,5,3,2,6,6,1,No,White,"Some college, no degree",Female,Yes,Yes,New England,70+,9,7,10,6,5,2,1,3,8,4
197,1,3,4,3,2,3,6,3,6,1,1,22.81920137,13.25984801,4.22882601,10.17213121,20.34343418,4.0953187,5.4842474,3.10214038,6.66614004,9.8287127,1,3,1,1,5,3,3,3,3,4,2,3,67,0,0,0,0,0,0,7,0,0,0,1,1,2,5,2,6,5,5,No,White,4-year college/bachelor's degree,Female,Yes,Yes,New England,60 to 69,10,8,3,7,9,2,4,1,5,6
199,1,7,2,4,2,4,7,4,7,3,1,16.26966845,7.49799542,3.37083451,11.97821789,22.89382208,5.56584559,0.37651627,1.86444309,7.52027835,22.66237835,1,3,1,1,4,4,5,3,5,5,5,5,46,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,3,6,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,40 to 49,8,5,3,7,10,4,1,2,6,9
201,1,7,2,4,2,3,2,4,7,1,2,7.08261749,4.09431271,5.27272625,15.31759377,22.4504324,5.42465398,13.96742971,8.46217272,4.75222489,13.17583607,2,2,1,2,3,4,4,3,4,4,4,4,73,0,0,0,0,0,0,7,0,0,0,1,2,2,3,2,6,6,5,No,White,"Some college, no degree",Female,Yes,No,Pacific Northwest,70+,5,1,3,9,10,4,8,6,2,7
203,1,9,2,4,2,2,1,3,6,1,6,17.81721595,10.02643133,6.64231181,7.34068294,20.20112621,1.16234118,0.32420852,7.11412701,11.85551013,17.51604493,1,4,1,1,5,4,3,2,5,5,5,3,73,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,6,0,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,70+,9,6,3,5,10,2,1,4,7,8
207,1,7,2,2,2,2,2,2,2,1,3,11.23259761,12.55818403,5.21585249,4.22083764,26.67333718,4.03826561,7.86736777,4.68142919,10.61873485,12.89339364,3,2,2,2,5,4,2,3,3,3,3,2,25,0,0,0,0,0,6,0,0,0,0,1,1,2,8,2,5,1,-1,No,Native Hawaiian and Other Pacific Islander,Doctoral/Law Degree,Female,Yes,Yes,Pacific Northwest,18 to 29,7,8,4,2,10,1,5,3,6,9
208,1,3,4,1,2,3,3,3,3,3,5,16.24745889,20.06308395,12.6181807,2.30661803,8.66538693,1.39270056,0.43371781,6.33264605,24.38745401,7.55275307,3,3,2,3,3,3,4,2,1,3,2,2,67,0,0,0,0,0,0,7,0,0,0,1,1,1,5,2,6,5,-2,No,White,4-year college/bachelor's degree,Female,Yes,Yes,New England,60 to 69,8,9,7,3,6,2,1,4,10,5
210,1,9,2,4,2,3,2,4,7,1,1,25.05673205,5.06098683,10.90164893,14.60250671,14.54287032,0.51675804,1.02197473,9.2816885,10.75927725,8.25555665,1,4,1,1,4,3,4,3,4,3,3,3,77,0,0,0,0,0,0,7,0,0,0,1,1,5,5,2,6,6,6,No,White,4-year college/bachelor's degree,Female,Yes,Yes,Pacific Northwest,70+,10,3,7,9,8,1,2,5,6,4
211,1,9,2,4,2,2,3,2,3,3,3,4.76200812,9.88266789,12.92952819,5.82527409,5.02715466,4.61710849,20.66017925,9.14893079,19.95951015,7.18763837,1,1,1,1,5,3,3,3,3,3,5,1,47,0,0,0,0,0,0,7,0,0,0,1,2,2,2,1,6,3,0,No,White,High school graduate,Male,Yes,No,Pacific Northwest,40 to 49,2,7,8,4,3,1,10,6,9,5
212,1,3,4,2,1,1,2,1,1,1,1,7.70193387,5.36398828,10.17628264,18.62719182,13.89872391,12.80688731,6.51693824,9.95468232,8.69024319,6.26312843,3,3,2,3,5,2,4,5,3,4,5,4,34,0,0,0,4,0,0,7,0,0,0,1,1,4,2,2,4,2,0,Yes,Hispanic,High school graduate,Female,Yes,Yes,New England,30 to 39,4,1,7,10,9,8,3,6,5,2
217,1,9,2,4,2,3,6,4,7,3,1,17.18538992,14.97289659,12.93483263,18.05026222,8.80863728,2.2191889,7.91207129,6.15830643,6.44265398,5.31576077,1,2,#NULL!,2,5,6,4,3,6,5,4,6,64,0,0,0,0,0,0,7,0,0,0,1,1,1,4,2,6,5,6,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,60 to 69,9,8,7,10,6,1,5,3,4,2
218,1,2,3,3,2,1,1,1,1,1,1,20.94693435,14.78855047,11.65289426,5.22551769,10.85190047,3.31085115,3.81430511,7.91317292,10.42620887,11.06966472,1,2,1,1,4,4,5,4,4,5,5,5,34,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,2,0,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,California,30 to 39,10,9,8,3,6,1,2,4,5,7
219,1,9,2,3,2,4,7,4,7,1,2,23.45759149,14.12918957,24.20969044,7.36315638,5.05868762,1.48273404,7.45650028,4.90401188,4.55422216,7.38421613,2,3,1,2,4,4,2,3,5,3,4,4,69,0,0,0,0,0,0,7,0,0,0,2,2,5,6,2,6,5,5,No,White,"Some postgraduate work, no degree",Female,No,No,Pacific Northwest,60 to 69,9,8,10,5,4,1,7,3,2,6
220,1,9,2,4,2,3,2,3,3,2,#NULL!,9.88522889,8.5894298,9.2239488,4.82610144,17.21894152,3.25603387,25.32927829,3.13783803,10.39413744,8.13906192,3,2,1,2,4,2,6,5,3,5,2,2,24,0,0,0,0,0,0,7,0,0,0,1,1,1,3,1,6,1,#NULL!,No,White,"Some college, no degree",Male,Yes,Yes,Pacific Northwest,18 to 29,7,5,6,3,9,2,10,1,8,4
222,1,3,4,1,2,2,6,3,6,1,1,19.4410538,12.0761724,16.79883284,2.88545763,2.77543192,1.59904346,2.31318529,10.18532341,23.81504457,8.11045469,1,1,1,1,4,3,5,3,3,4,3,4,30,0,0,0,0,0,0,7,0,0,0,1,2,3,3,1,6,2,5,No,White,"Some college, no degree",Male,Yes,No,New England,30 to 39,9,7,8,4,3,1,2,6,10,5
223,1,9,2,2,2,2,1,3,2,1,1,11.54234075,10.18813864,3.42208184,18.03037182,24.6081929,1.86017499,3.35969217,2.47303502,15.31057751,9.20539438,1,2,1,1,4,4,4,4,4,4,4,4,30,0,0,3,0,0,0,0,0,0,0,1,1,2,7,1,3,2,1,No,Black,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Pacific Northwest,30 to 39,7,6,4,9,10,1,3,2,8,5
224,1,2,3,3,2,2,1,1,1,1,1,14.25277042,9.40033116,2.47747412,10.00596355,13.89340293,3.59909153,11.8022176,4.30430494,18.20456367,12.05988009,1,1,2,1,4,4,5,3,4,5,5,4,44,0,0,0,0,0,0,7,0,0,0,0,1,2,7,1,6,3,0,No,White,2 or 3 years postgraduate work/master's degree,Male,No,Yes,California,40 to 49,9,4,1,5,8,2,6,3,10,7
225,1,7,2,4,2,3,3,4,7,3,2,13.81407748,6.13912113,9.00532999,14.41071395,8.73793271,5.77887519,15.67171223,8.89105197,15.3909625,2.16022286,1,2,1,2,3,3,3,3,3,3,3,3,77,0,0,0,0,0,0,7,0,0,0,1,1,2,2,2,6,6,5,No,White,High school graduate,Female,Yes,Yes,Pacific Northwest,70+,7,3,6,8,4,2,10,5,9,1
228,1,9,2,2,2,2,2,2,2,2,1,13.58926889,9.43831347,5.55591459,7.7720065,6.72096595,4.95411776,13.81624533,12.45885793,17.45243738,8.2418722,1,2,1,1,3,5,5,4,4,4,5,5,31,0,0,0,4,0,0,0,0,0,0,1,1,2,8,2,4,2,1,No,Hispanic,Doctoral/Law Degree,Female,Yes,Yes,Pacific Northwest,30 to 39,8,6,2,4,3,1,9,7,10,5
229,1,9,2,4,2,3,1,4,7,1,2,14.59407245,16.69654873,2.80384569,8.21159921,20.00739732,10.66640388,0.42397594,6.74605523,4.03081603,15.81928551,2,5,1,2,3,3,4,1,4,4,4,4,73,0,0,0,0,0,0,7,0,0,0,1,1,5,4,2,6,6,5,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,70+,7,9,2,5,10,6,1,4,3,8
231,1,4,4,3,2,1,4,2,2,1,3,15.88467314,7.52936329,25.50330973,6.15679129,4.924372,2.98884904,12.26176448,7.1552206,13.49931133,4.09634511,2,3,2,1,4,5,1,4,5,4,4,5,26,0,0,3,0,0,0,0,0,0,0,2,1,1,7,2,3,1,-1,No,Black,2 or 3 years postgraduate work/master's degree,Female,No,Yes,New England,18 to 29,9,6,10,4,3,1,7,5,8,2
233,1,3,4,1,2,3,3,1,1,1,1,21.0138921,15.97278644,12.36168215,4.1926275,21.28520397,0.39264894,0.30237278,4.30298169,8.37427426,11.80153017,1,4,1,1,4,2,4,2,3,4,5,1,32,0,0,3,0,0,0,0,0,0,0,1,2,1,3,1,3,2,0,No,Black,"Some college, no degree",Male,Yes,No,New England,30 to 39,9,8,7,3,10,2,1,4,5,6
236,1,9,2,4,2,3,3,3,3,1,3,22.24259649,15.76517253,11.73604005,14.76486123,9.28810379,0.55731873,0.44764363,12.48017299,7.09688927,5.6212013,1,1,1,1,4,3,3,3,2,3,3,2,56,0,0,0,0,0,0,7,0,0,0,1,1,3,2,2,6,4,0,No,White,High school graduate,Female,Yes,Yes,Pacific Northwest,50 to 59,10,9,6,8,5,2,1,7,4,3
237,1,9,2,3,2,3,3,3,3,3,2,10.58756211,14.12123163,22.13923292,7.3898995,9.27119026,3.77725134,5.08897397,4.42715257,14.77868441,8.41882129,2,2,1,1,5,4,4,4,4,3,3,2,35,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,2,1,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Pacific Northwest,30 to 39,7,8,10,4,6,1,3,2,9,5
240,1,7,2,4,2,3,6,4,7,2,2,8.26138725,10.03499873,3.33244368,4.78606996,19.63276862,17.18271986,14.64499431,8.12095067,6.28176635,7.72190059,1,2,1,1,5,3,2,3,4,5,5,3,32,0,0,3,0,0,0,0,0,0,0,1,2,1,3,1,3,2,5,No,Black,"Some college, no degree",Male,Yes,No,Pacific Northwest,30 to 39,6,7,1,2,10,9,8,5,3,4
241,1,4,4,3,2,2,2,3,3,3,2,24.77373631,13.80178464,17.71970228,4.59729478,13.91393607,0.89152331,0.20817786,9.26281147,5.64856809,9.18246519,2,5,1,2,2,3,3,2,3,4,4,2,49,0,0,0,0,0,0,7,0,0,0,1,1,1,2,1,6,3,1,No,White,High school graduate,Male,Yes,Yes,New England,40 to 49,10,7,9,3,8,2,1,6,4,5
244,1,2,3,3,2,2,3,3,3,2,3,16.72653427,10.65150191,13.7803349,10.1048299,6.64287041,8.23970012,4.50497738,13.49421065,6.48785425,9.36718622,5,1,2,1,3,2,4,4,5,2,3,5,22,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,0,No,American Indian and Alaska Native,High school graduate,Male,Yes,Yes,California,18 to 29,10,7,9,6,3,4,1,8,2,5
245,1,1,1,2,2,3,3,3,3,1,3,15.1508632,10.61190118,8.98273479,6.18680829,22.51357199,0.69563704,0.94025122,8.91207999,12.71929346,13.28685884,1,5,1,2,4,2,2,3,3,3,2,2,72,0,0,0,0,0,0,7,0,0,0,1,2,2,5,2,6,6,0,No,White,4-year college/bachelor's degree,Female,Yes,No,Alaska/British Columbia,70+,9,6,5,3,10,1,2,4,7,8
248,1,1,1,3,2,3,3,4,7,1,1,10.22317045,5.83425819,19.4698207,3.17431435,8.14259144,0.95092455,26.91377914,5.19662148,17.75126615,2.34325355,1,1,1,1,5,3,3,4,4,4,5,4,50,0,0,0,0,0,0,7,0,0,0,1,1,1,5,1,6,4,6,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Alaska/British Columbia,50 to 59,7,5,9,3,6,1,10,4,8,2
249,1,4,4,4,2,2,3,3,2,1,2,22.16818847,8.52539933,12.58255903,7.31706117,10.95454588,1.15683731,15.6128901,6.01644775,14.0136252,1.65244576,2,2,1,5,5,2,2,3,3,3,3,3,63,0,0,0,0,0,0,7,0,0,0,1,1,5,7,2,6,5,0,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,New England,60 to 69,10,5,7,4,6,1,9,3,8,2
251,1,2,3,3,2,3,2,4,7,1,1,20.59541518,17.98432552,7.8243786,4.91655603,16.25828715,1.21596391,2.04426132,4.93013768,15.1957477,9.03492692,1,2,1,2,5,4,4,5,5,5,4,4,22,0,0,0,4,0,0,0,0,0,0,1,2,1,2,2,4,1,6,No,Hispanic,High school graduate,Female,Yes,No,California,18 to 29,10,9,5,3,8,1,2,4,7,6
253,1,9,2,2,2,1,1,1,1,2,1,24.30767503,9.04116787,10.62445255,15.22681913,18.27264909,2.84756309,3.28934862,3.06034402,6.60924164,6.72073895,1,3,1,1,4,5,4,3,5,4,5,5,41,0,0,0,4,0,0,7,0,0,0,1,1,2,7,1,4,3,0,No,Hispanic,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Pacific Northwest,40 to 49,10,6,7,8,9,1,3,2,4,5
255,1,4,4,4,2,2,3,4,7,3,1,23.37461362,2.02057804,8.15437487,14.46578041,9.57255078,5.6081013,1.93594936,18.77574967,7.28690949,8.80539246,1,5,1,1,4,4,4,3,3,4,4,3,73,0,0,0,0,0,0,7,0,0,0,2,1,2,4,2,6,6,6,No,White,Vocational training/2-year college,Female,No,Yes,New England,70+,10,2,5,8,7,3,1,9,4,6
256,1,7,2,4,2,3,2,4,7,1,2,18.60862772,14.46987014,15.65471699,6.31756335,5.27253772,1.11606502,0.42860835,17.91611721,8.75293634,11.46295715,1,3,1,5,4,3,2,3,2,2,2,2,47,0,0,0,0,0,0,7,0,0,0,1,2,2,3,2,6,3,5,No,White,"Some college, no degree",Female,Yes,No,Pacific Northwest,40 to 49,10,7,8,4,3,2,1,9,5,6
258,1,4,4,3,2,1,5,3,3,1,1,20.13509359,16.10061233,13.89376178,7.24427351,22.39836392,0.51200367,3.22948589,4.77208951,2.0775408,9.63677501,1,2,1,1,5,4,3,3,3,4,3,3,70,0,0,0,0,0,0,7,0,0,0,1,2,3,5,2,6,6,2,No,White,4-year college/bachelor's degree,Female,Yes,No,New England,70+,9,8,7,5,10,1,3,4,2,6
261,1,9,2,3,2,2,2,3,2,1,1,14.83014277,21.86637274,24.15197404,5.55982248,3.06091633,0.2892747,3.31685862,6.65188827,17.64291725,2.6298328,1,1,1,1,5,3,4,4,3,3,3,3,66,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,5,1,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Pacific Northwest,60 to 69,7,9,10,5,3,1,4,6,8,2
264,1,9,2,4,2,3,2,3,3,1,1,15.4182005,13.36792362,4.44528149,7.55131429,18.08918356,3.84344238,7.75665288,7.86151558,14.57565921,7.0908265,1,2,1,2,3,4,4,3,5,3,4,4,37,0,0,0,0,0,0,7,0,0,0,1,1,2,7,2,6,2,2,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,Pacific Northwest,30 to 39,9,7,2,4,10,1,5,6,8,3
269,1,1,1,3,2,4,7,2,2,1,2,21.8495898,6.49269789,19.64043806,7.45497676,3.74030978,2.67841302,13.82634637,4.78464961,16.62228219,2.91029651,1,1,1,1,4,3,4,3,2,3,4,3,55,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,4,0,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Alaska/British Columbia,50 to 59,10,5,9,6,3,1,7,4,8,2
270,1,7,2,1,2,3,2,3,3,1,1,24.31586096,17.98721505,5.77948108,14.6962534,11.33962639,3.92294229,0.34838805,6.93569012,8.51880071,6.15574195,1,2,1,2,5,4,5,1,5,3,3,4,84,0,0,0,0,0,0,7,0,0,0,1,1,6,3,1,6,6,2,No,White,"Some college, no degree",Male,Yes,Yes,Pacific Northwest,70+,10,9,3,8,7,2,1,5,6,4
272,1,3,4,2,2,2,5,3,6,1,1,21.72790878,11.2057518,9.98843475,22.92799321,10.09169691,1.272306,0.48197846,5.79067856,12.25795177,4.25529976,1,4,1,2,4,4,5,4,4,5,5,4,32,0,0,0,0,0,0,7,0,0,0,1,2,1,4,1,6,2,5,No,White,Vocational training/2-year college,Male,Yes,No,New England,30 to 39,9,7,5,10,6,2,1,4,8,3
273,1,9,2,4,2,4,7,3,3,1,2,10.09140022,19.50674831,18.99526023,6.71546751,7.10740663,0.36097512,5.56358137,4.20432294,24.74868644,2.70615122,2,4,1,1,3,3,3,3,2,2,4,2,70,0,0,0,0,0,0,7,0,0,0,1,1,2,0,1,6,6,1,No,White,Doctoral/Law Degree,Male,Yes,Yes,Pacific Northwest,70+,7,9,8,5,6,1,4,3,10,2
276,1,9,2,4,2,2,2,2,3,3,2,17.52660653,15.00928128,14.78668192,4.84856292,10.00275904,1.12511996,0.57807417,10.14041961,18.53621552,7.44627905,2,4,1,2,4,3,4,3,4,4,4,3,55,0,0,0,0,0,0,7,0,0,0,1,1,3,4,1,6,4,1,No,White,Vocational training/2-year college,Male,Yes,Yes,Pacific Northwest,50 to 59,9,8,7,3,5,2,1,6,10,4
277,1,9,2,4,2,3,2,3,3,1,1,11.49328809,9.39042605,5.80663542,21.58061182,13.05797178,2.51544265,20.89422063,5.0192857,6.51771809,3.72439976,1,3,1,1,5,4,4,4,3,5,4,4,79,0,0,0,0,0,0,7,0,0,0,1,2,5,8,2,6,6,2,No,White,Doctoral/Law Degree,Female,Yes,No,Pacific Northwest,70+,7,6,4,10,8,1,9,3,5,2
278,1,9,2,4,2,1,1,1,1,1,1,17.65335242,11.12663874,8.23350209,5.45223839,7.06137325,2.02034205,24.80914138,4.49556105,16.0395243,3.10832631,1,1,1,1,5,5,#NULL!,5,5,5,5,5,56,1,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1,4,0,No,American Indian and Alaska Native,"Some college, no degree",Female,Yes,No,Pacific Northwest,50 to 59,9,7,6,4,5,1,10,3,8,2
281,1,4,4,5,2,4,7,4,7,3,5,18.38239945,18.54571285,21.15904913,4.70715197,4.90015403,0.612121,0.24672413,17.93965573,8.37471273,5.13231897,1,4,1,5,5,1,4,3,2,1,3,1,20,0,0,0,4,0,0,7,0,0,0,2,2,1,2,2,4,1,2,No,Hispanic,High school graduate,Female,No,No,New England,18 to 29,8,9,10,3,4,2,1,7,6,5
282,1,4,4,1,2,2,1,2,2,1,2,9.51585798,13.39538032,15.14273305,2.75042542,5.89020188,7.57087538,14.37237252,9.24823047,11.48939615,10.62452683,2,2,3,2,4,3,3,1,3,4,4,4,47,0,0,0,0,0,0,7,0,0,0,1,1,2,2,2,6,3,0,No,White,High school graduate,Female,Yes,Yes,New England,40 to 49,5,8,10,1,2,3,9,4,7,6
283,1,9,2,4,2,4,7,4,7,1,1,6.59313709,6.86029437,7.22588485,8.94873622,22.55461038,4.42669633,2.09892634,4.8190227,18.41860352,18.0540882,1,3,1,1,4,5,4,1,5,4,5,5,78,0,0,0,0,0,0,7,0,0,0,1,1,5,4,2,6,6,6,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,70+,4,5,6,7,10,2,1,3,9,8
284,1,1,1,1,2,1,1,1,1,1,1,17.2379039,11.85458704,17.02596587,1.49399373,8.00165454,2.43880822,7.88452973,5.34452716,19.11208847,9.60594135,1,1,1,1,5,5,5,5,5,5,5,5,40,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,3,0,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Alaska/British Columbia,40 to 49,9,7,8,1,5,2,4,3,10,6
285,1,9,2,1,2,3,3,4,7,3,2,6.25992219,15.37213543,8.18591106,15.51620531,8.75232908,11.94206952,2.68189987,13.34848758,8.69339562,9.24764435,2,2,1,2,4,3,3,2,4,3,3,3,75,0,0,0,0,0,0,7,0,0,0,1,1,2,7,2,6,6,5,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,Pacific Northwest,70+,2,9,3,10,5,7,1,8,4,6
